slctn_nmbr,client_id,npo_account_id,npo_accnts_nmbr,pmnts_type,year,quarter,gender,age,clnt_cprtn_time_d,actv_prd_d,lst_pmnt_rcnc_d,balance,oprtn_sum_per_qrtr,oprtn_sum_per_year,frst_pmnt_date,lst_pmnt_date_per_qrtr,frst_pmnt,lst_pmnt,pmnts_sum,pmnts_nmbr,pmnts_sum_per_qrtr,pmnts_sum_per_year,pmnts_nmbr_per_qrtr,pmnts_nmbr_per_year,incm_sum,incm_per_qrtr,incm_per_year,mgd_accum_period,mgd_payment_period,phone_number,email,lk,assignee_npo,assignee_ops,postal_code,region,citizen,fact_addrss,appl_mrkr,evry_qrtr_pmnt,churn
0,0xF9E5B635EEE5164592F584C8FF379899,0x44CD47D5E577BB40A23FD562FFAD8C0E,2,1,2021,2021Q4,-1,59,2081,1978,30,140833.71,12562.4,30753.07,2016-07-13,2021-12-12,1767.35,1909.22,120882.19,66,5855.6,24046.27,3,12,19951.53,6706.79,6706.79,0.0,0.0,-1,0,1,-1,-1,450022.0,БАШКОРТОСТАН РЕСП,1,1,0,1,0
1,0x3AC9609FF98BCE4299F838E5FB93D0C5,0xBB2859579FFA4542945BAD383F03756D,1,2,2014,2014Q1,-1,55,6096,36,6060,400.12,21.34,21.34,1997-07-22,,40.65,0.05,56.91,2,-0.0,-0.0,0,0,343.21,21.34,21.34,7.5,7.5,0,0,-1,-1,-1,414026.0,АСТРАХАНСКАЯ ОБЛ,1,-1,0,0,0
0,0x6F45C81D7865BE4E8B9C2DD7EB4A7B47,0x675B8251B8EB18488201D821B7415098,3,2,2005,2005Q3,-1,33,2304,251,30,11559.37,1234.15,5720.85,2004-12-31,2005-09-08,6078.81,606.18,8876.43,10,1234.14,4094.79,3,12,2682.94,-0.0,1626.04,0.0,0.0,-1,0,1,-1,-1,398035.0,ЛИПЕЦКАЯ ОБЛ,1,1,0,1,0
0,0x629D926F2F0BE146B6CF85E76DF99B67,0x5705A6AB4E5FCE46872A9B7BA54A0726,2,2,2005,2005Q1,-1,57,2100,68,10,8262.27,274.59,-3881.79,2004-12-31,2005-03-09,5870.83,58.91,6145.42,4,274.59,444.42,3,5,2116.84,-0.0,-0.0,0.0,0.0,-1,0,-1,-1,-1,,,-1,-1,0,1,1
0,0x8E38B2292D2FA44A9C8B781AED980037,0x559328D9EE79464E8DC39389BBDBFFC8,2,3,2019,2019Q1,1,59,119,22,0,17950.5,17950.5,86968.27,2019-02-20,2019-03-14,10490.73,9084.83,17950.49,2,17950.49,84408.79,2,11,-0.0,-0.0,2559.48,0.0,0.0,-1,0,1,-1,-1,461046.0,ОРЕНБУРГСКАЯ ОБЛ,1,1,0,1,0
1,0xF63B303971701048A235ADD8082C39FA,0xA07A76146C655D47A11DDB0FA78A8C58,1,2,2013,2013Q1,-1,70,7201,1462,5739,29213.64,650.76,-3007.78,1993-07-13,,813.0,0.85,13414.63,8,-0.0,-0.0,0,0,81652.66,1870.26,1870.26,0.0,0.0,0,0,-1,-1,-1,117534.0,МОСКВА Г,-1,-1,0,0,0
2,0x8B0B0F66460C384B895C8F435E5CD030,0xA600D89F9096884A8077C4C51D26A37A,1,1,2020,2020Q4,1,36,4993,973,4020,16064.13,127.5,127.5,2007-05-01,,252.03,813.0,11634.14,20,-0.0,-0.0,0,0,4429.98,127.49,127.49,0.1,0.1,-1,-1,-1,-1,-1,127276.0,МОСКВА Г,-1,1,0,0,0
1,0x8633AC72B327144AAF49D2DD0BCF4B93,0x99BF46FCC4FEE84FA5B26F3F4B94B761,1,2,2015,2015Q4,1,33,2700,0,2700,1408.72,123.1,239.1,2008-08-10,,837.39,0.08,837.39,2,-0.0,-0.0,0,0,522.54,123.09,239.09,0.0,0.0,0,0,-1,-1,-1,216400.0,СМОЛЕНСКАЯ ОБЛ,1,-1,0,0,0
0,0x5D967965E5B20A42B319A01769D1F5CE,0xD6F0FF7F5CA260418E4AEB105F9F1670,1,1,2008,2008Q4,1,45,351,324,31,58556.74,15920.15,58556.74,2008-01-15,2008-12-04,5799.18,23315.44,55557.72,12,12921.13,55557.72,3,12,2999.01,2999.01,2999.01,0.0,0.0,-1,0,-1,-1,-1,169712.0,,1,1,0,1,0
0,0xE8A2C17AB904944FB80F30A41880D920,0x32B6347633766841A91324BD08A7C0A0,2,1,2021,2021Q3,1,50,8148,6095,28,155843.01,2617.82,14654.24,2004-12-31,2021-09-08,9691.09,1344.37,115783.86,197,2617.82,11589.35,3,12,40059.14,-0.0,3064.89,0.0,0.0,-1,0,-1,-1,-1,398046.0,ЛИПЕЦКАЯ ОБЛ,1,1,0,1,0
0,0xC531125F77C579409E05149D24A0531F,0x29BA9F7D2CC6944D9ACC07290438A034,2,3,2018,2018Q1,-1,47,671,612,74,98551.8,16932.11,74730.42,2016-07-07,2018-03-11,4134.21,10377.74,95212.5,21,16932.11,64020.33,4,13,3339.3,-0.0,10710.09,0.0,0.0,-1,0,1,-1,-1,195220.0,,-1,1,0,1,0
2,0x3234C86CFD90B342B6CF6D7419D41366,0xFE9B1276F8CD1045986A53842663B4EF,1,2,2019,2019Q4,1,41,5971,0,5114,2081.82,80.07,80.07,2005-12-31,,650.4,650.4,650.4,1,-0.0,-0.0,0,0,1075.43,80.07,80.07,4.0,4.0,-1,-1,-1,-1,-1,606524.0,НИЖЕГОРОДСКАЯ ОБЛ,1,-1,0,0,0
1,0xF62983187E096640AB3BF86DCC993EAA,0x3A529B9639F6B94F9AC9ABD1CD43693D,2,2,2012,2012Q1,-1,31,1826,669,1157,3946.75,443.74,443.74,2007-04-01,,94.43,0.67,2902.67,46,-0.0,-0.0,0,0,986.69,443.74,443.74,0.0,0.0,0,0,-1,-1,-1,610033.0,КИРОВСКАЯ ОБЛ,1,-1,0,0,0
0,0x2424F0F991CD6947809286780C0D4CF4,0x0957FBBB5E899947B4B99DAF6408D0C1,1,2,2012,2012Q3,1,51,3279,2809,31,30433.16,1067.92,-23440.5,2004-12-31,2012-09-09,2406.54,30.78,25904.3,80,1067.91,2494.58,3,10,4528.86,-0.0,-0.0,0.0,0.0,-1,0,-1,-1,-1,398024.0,ЛИПЕЦКАЯ ОБЛ,1,1,0,0,1
1,0x4BD998FD3B5FCD4B98BC994F6EC51241,0xA0E6F2F6816C4640A980AC095F7A79D9,2,2,2011,2011Q1,-1,46,1727,158,1569,3955.86,28.73,28.73,2006-07-09,,1171.2,2.7,3089.31,12,-0.0,-0.0,0,0,805.37,28.73,28.73,0.0,0.0,0,0,-1,-1,-1,456316.0,ЧЕЛЯБИНСКАЯ ОБЛ,1,-1,0,0,0
2,0xFBCBD6CECAD71A498653D70930FF335A,0xB96BED0F976444469BDC03E18FFA2B45,1,1,2010,2010Q2,-1,30,2963,1622,29,27611.98,1219.51,6058.82,2005-12-31,2010-06-10,7206.5,406.5,20121.13,41,1219.51,4878.04,3,12,4267.04,-0.0,1180.77,4.0,4.0,-1,-1,-1,-1,-1,162601.0,ВОЛОГОДСКАЯ ОБЛ,1,1,0,0,0
0,0x78E0F55439F9AB419B9F7B08FF3756CB,0xA9142DDC4E42384C932A0E13DDC3A2DD,4,1,2009,2009Q2,1,29,3492,1622,31,23422.64,1083.21,5667.63,2004-12-31,2009-06-10,6107.83,1849.86,18168.94,51,1083.21,4086.21,3,11,5253.7,-0.0,1581.41,0.0,0.0,-1,0,-1,1,-1,398004.0,ЛИПЕЦКАЯ ОБЛ,1,1,0,1,0
2,0x6AAA5C9635D49741A3F1ADD86D856E1E,0xCBC49271838611479FCF3E3C067D4A95,1,1,2018,2018Q1,1,34,4428,4404,34,30900.42,487.8,3210.0,2006-02-14,2018-03-07,8.13,162.6,23422.76,145,487.8,1951.22,3,12,7477.65,-0.0,1258.78,4.0,4.0,-1,-1,-1,-1,-1,161356.0,ВОЛОГОДСКАЯ ОБЛ,-1,-1,0,1,0
0,0x84D2713EAB9AEA428F68A2A2C9F66350,0x430A26EC0FF41B41BAB87BB278074BFA,2,1,2018,2018Q1,1,46,367,243,30,36540.5,14360.52,60948.98,2017-07-12,2018-03-12,4076.0,5942.29,36233.99,9,14360.52,56153.41,3,13,306.51,-0.0,4795.56,0.0,0.0,-1,0,1,-1,-1,626157.0,ТЮМЕНСКАЯ ОБЛ,1,1,0,1,0
0,0x817EB9E27DA66046A38C8DDB738573A1,0x7AED6D3D0877A14D8E0C250A66B98DB4,1,2,2005,2005Q1,-1,54,2100,68,10,8724.11,422.84,3238.42,2004-12-31,2005-03-09,6303.0,175.21,6725.84,4,422.83,1812.08,3,12,1998.26,-0.0,1426.34,0.0,0.0,-1,0,-1,-1,-1,,,-1,-1,0,1,0
0,0xABF7F31B1E5A0545B87C967C2F421BFA,0xF58B46843DC07444993AEBD5BC422BCF,2,2,2008,2008Q4,1,40,2365,1439,31,19514.35,1736.74,3962.53,2004-12-31,2008-12-09,4334.84,641.06,16129.38,49,1014.88,3240.67,3,12,3384.96,721.85,721.85,0.0,0.0,-1,0,-1,-1,-1,398020.0,ЛИПЕЦКАЯ ОБЛ,1,1,0,1,0
1,0x93B075F392C9C548B250F23406956C82,0xDA9FF70ED2228E4FAB386614010C770F,1,2,2021,2021Q4,1,57,9587,7122,1096,2655.54,179.05,179.05,1999-07-02,,296.19,0.26,296.46,2,-0.0,-0.0,0,0,2359.08,179.04,179.04,1.8,1.8,0,0,-1,-1,-1,443079.0,САМАРСКАЯ ОБЛ,1,-1,0,0,0
1,0xAE3AFDA375E7824A91C4BE4BD4AF0A55,0xF77A7A51DA2C06468491386C29DF7C0B,2,0,2013,2013Q1,-1,30,1279,0,0,11427.77,517.29,517.29,,,-0.0,-0.0,-0.0,0,-0.0,-0.0,0,0,-0.0,-0.0,-0.0,0.0,0.0,0,0,-1,-1,-1,620905.0,СВЕРДЛОВСКАЯ ОБЛ,1,-1,0,0,0
2,0xFC972A041D9CDE42A8C23A8096B52652,0x4169B3E528802C489587B5663FBC0F16,1,1,2010,2010Q2,-1,51,2942,1621,28,29105.88,487.8,3201.06,2005-12-31,2010-06-09,9675.61,162.6,18130.89,53,487.8,1951.22,3,13,5641.01,-0.0,1249.83,4.0,4.0,-1,-1,-1,-1,-1,162610.0,ВОЛОГОДСКАЯ ОБЛ,1,1,0,1,0
0,0x98AAF8DFE54CF649924EDC3D8AA577EE,0x71F868DB3158254192ABFE40295810CB,1,2,2014,2014Q4,1,63,5683,0,3652,1185.41,108.06,108.06,2004-12-31,,338.57,338.57,338.57,1,-0.0,-0.0,0,0,846.83,108.05,108.05,0.0,0.0,-1,0,-1,-1,-1,398013.0,ЛИПЕЦКАЯ ОБЛ,1,1,0,0,0
2,0x054BA0FA2030884986DD132BF965B956,0x0E6FFA9AD9F2F34BB1CD180550596C6B,1,1,2016,2016Q4,1,47,3818,3794,62,25191.34,1415.53,2878.94,2006-07-19,2016-12-07,8.13,162.6,19682.92,121,487.8,1951.22,2,11,5508.41,927.72,927.72,4.0,4.0,-1,-1,-1,-1,-1,162300.0,ВОЛОГОДСКАЯ ОБЛ,-1,-1,0,1,0
0,0xDE196322BD064A4C8B603B3E2ABFFA3D,0xD697E48929DBB0478B83755D7E839B63,2,2,2006,2006Q3,1,51,2648,618,29,16705.28,504.55,4200.77,2004-12-31,2006-09-10,9417.84,802.42,11356.65,12,504.55,2555.01,3,12,5348.62,-0.0,1645.75,0.0,0.0,-1,0,-1,-1,-1,398005.0,ЛИПЕЦКАЯ ОБЛ,1,1,0,0,0
0,0xE8C862710ECC3E498A37911BC3AF6C48,0x5C2BE1FA8C4CB746BB538F670A2524D2,1,3,2021,2021Q4,-1,52,857,0,855,910.85,47.33,47.33,2019-08-29,,813.0,813.0,813.0,1,-0.0,-0.0,0,0,97.84,47.32,47.32,0.0,0.0,-1,0,-1,-1,-1,410003.0,САРАТОВСКАЯ ОБЛ,1,1,0,0,0
0,0x372F0E8C504143478629382B750CCD26,0x362CD86234A2854CA500FFAE9DF0E328,1,2,2015,2015Q3,-1,56,5957,3905,30,48584.8,1258.11,8991.44,2004-12-31,2015-09-10,5305.95,337.11,34375.81,126,1258.11,4520.61,3,12,14208.99,-0.0,4470.83,0.0,0.0,-1,0,-1,-1,-1,398004.0,ЛИПЕЦКАЯ ОБЛ,1,1,0,1,0
0,0x8E1E9543459EA04B82505E7E88EDB088,0x8DE11F845826A742A88F63ABD51D82A5,1,1,2018,2018Q1,1,52,548,456,32,32233.53,4581.2,28028.95,2016-12-13,2018-03-14,3412.17,2565.46,31498.44,16,4581.2,24438.15,3,13,735.08,-0.0,3590.79,0.0,0.0,-1,0,-1,-1,-1,452800.0,БАШКОРТОСТАН РЕСП,1,1,0,1,0
0,0x657CDBAB5A9C7E45BAF8C06A0F55F10C,0x7631F2426238F1428347E4FE95BA5F9B,1,2,2015,2015Q3,-1,56,3469,3469,29,48924.17,917.89,9347.44,2006-04-02,2015-10-01,41.46,421.95,40083.74,116,917.88,4869.91,3,12,8840.43,-0.0,4477.52,0.0,0.0,-1,0,-1,-1,-1,398007.0,ЛИПЕЦКАЯ ОБЛ,1,1,0,1,0
2,0xF5ADF2DEEDCCE4429C37E182222A7EB2,0xD94EEBB68E32F343AB50D0CB399FAB92,1,3,2018,2018Q3,1,38,2638,2614,28,30285.05,975.61,3931.59,2011-07-11,2018-09-06,325.2,325.2,28292.68,87,975.61,3902.43,3,12,1992.36,-0.0,29.14,0.1,0.1,-1,-1,-1,-1,-1,162693.0,ВОЛОГОДСКАЯ ОБЛ,-1,1,0,1,0
0,0xB2A983C7A817774894349B3ECE7F66AC,0x1E6778F1B079C14E8A06429E20F7EFB5,1,1,2008,2008Q2,1,47,244,225,14,9066.52,2682.93,10270.0,2007-10-30,2008-06-11,1436.58,191.87,9051.22,9,2682.92,9412.19,3,10,15.3,-0.0,857.8,0.0,0.0,-1,0,1,-1,-1,169420.0,КОМИ РЕСП,1,1,0,0,0
0,0xF2C8E29D06871D4198B0D71A8D38019A,0xE4827993AE230B498AD59339DE34522E,1,3,2018,2018Q1,-1,29,585,506,35,28077.67,3899.24,24431.19,2016-10-17,2018-03-07,1278.05,2918.82,27320.6,18,3899.23,21306.57,3,12,757.06,-0.0,3124.61,0.0,0.0,-1,0,1,-1,-1,628609.0,ХАНТЫ-МАНСИЙСКИЙ АВТОНОМНЫЙ ОКРУГ - ЮГРА АО,1,1,0,1,0
0,0x1696FA924667DE4EAE1D21B773D256D7,0x8158A5544FCA514B86D0F625E52136DC,1,1,2015,2015Q1,1,45,2627,2605,35,396114.74,10162.8,83071.9,2008-01-21,2015-03-10,504.96,3.9,324196.62,77,10162.8,50006.02,3,11,71918.12,-0.0,33065.87,0.0,0.0,-1,0,1,-1,-1,662610.0,КРАСНОЯРСКИЙ КРАЙ,1,1,0,1,0
0,0xDA43594D438E0943B450535E071371A1,0x1534AD6CFDBACE428A2FAFF37EE81543,1,1,2018,2018Q1,1,54,1957,1881,31,142601.98,3708.13,41298.08,2012-11-20,2018-01-14,904.06,2191.05,122689.43,57,3708.13,27456.91,1,10,19912.54,-0.0,13841.17,0.0,0.0,-1,0,1,-1,-1,427432.0,УДМУРТСКАЯ РЕСП,1,1,0,1,0
2,0x3C053384CDC0AD4692E18DC97E8034F3,0xE52E059F46CEC34DBB71DD2A3D6322D1,1,2,2014,2014Q4,-1,40,4966,0,3287,17762.6,683.18,683.18,2005-12-31,,5975.61,5975.61,5975.61,1,-0.0,-0.0,0,0,7315.4,683.17,683.17,4.0,4.0,-1,-1,-1,-1,-1,162600.0,ВОЛОГОДСКАЯ ОБЛ,1,-1,0,0,0
0,0xB38EC439C9D77F4FB792074A742A80F5,0x6DB8FDB738F6B841A1BB4196740376A3,2,3,2018,2018Q3,-1,49,885,821,21,115121.53,13112.74,53975.27,2016-06-14,2018-09-13,4470.74,3362.8,111813.17,30,13112.74,44647.33,3,13,3308.35,-0.0,9327.93,0.0,0.0,-1,0,1,-1,-1,628300.0,ХАНТЫ-МАНСИЙСКИЙ АО,1,1,0,1,0
0,0x2D75C644F8C01E4B9E4E9229734DB9BF,0x0D34FCAAE3BF8D4B8DEB9FD9998E5FD2,1,3,2015,2015Q3,1,77,3180,120,3060,9513.65,-1243.63,-3070.97,2007-01-16,,12213.0,1069.91,29484.55,5,-0.0,-0.0,0,0,12666.82,-0.0,1964.44,0.0,0.0,-1,0,-1,-1,-1,644076.0,ОМСКАЯ ОБЛ,1,1,0,0,0
0,0xFDCC512D1C79774C966E39D55CED9122,0x571DBB5AE6525B46B08D83C191BC8AC9,1,3,2020,2020Q4,1,31,1071,1034,30,133809.84,18585.02,55985.6,2018-02-13,2020-12-13,3760.49,3236.28,124504.47,33,14445.81,51846.39,3,12,9305.37,4139.2,4139.2,0.0,0.0,-1,0,1,-1,-1,169729.0,КОМИ РЕСП,1,1,0,1,0
0,0x68A810CEE061024F82D211D700307989,0x144AA0C3F2CC2A46A50848B02E53A3A3,2,1,2015,2015Q2,-1,52,675,655,33,21944.09,3430.21,11997.22,2013-08-25,2015-06-11,701.04,1361.3,21258.27,23,3430.21,10255.83,3,11,685.81,-0.0,1741.39,0.0,0.0,-1,0,-1,-1,-1,410049.0,САРАТОВСКАЯ ОБЛ,1,1,0,1,0
0,0x930411C088CC134AB429351FA37AE0B8,0x5ECE3EA13E78384E82F82CE354868D4C,1,1,2013,2013Q1,1,45,48,30,0,2638.59,2638.59,6754.47,2013-02-11,2013-03-13,1117.58,3779.42,2638.58,2,2638.58,6418.0,2,3,-0.0,-0.0,336.46,0.0,0.0,-1,0,-1,-1,-1,628600.0,ХАНТЫ-МАНСИЙСКИЙ-ЮГРА АО,1,1,0,0,0
1,0x9355BD331B1961488DB4F2879F9E64C4,0x71F3D9FA81DFE64594373C9CD87BCFCA,1,2,2000,2000Q3,-1,74,2386,1,2385,489.45,18.85,81.47,1994-03-20,,40.65,0.36,81.3,2,-0.0,-0.0,0,0,408.14,18.84,81.47,1.8,1.8,0,0,-1,-1,-1,127549.0,МОСКВА Г,-1,-1,0,0,0
0,0xDA2521968019D4409D98BF13E2484B75,0x0A55DE98DB64EE4ABD15554982AD1986,2,1,2018,2018Q3,-1,47,735,668,28,30732.63,4798.27,18835.26,2016-11-13,2018-09-12,827.05,1040.09,30234.04,23,4798.26,16431.55,3,12,498.58,-0.0,2403.7,0.0,0.0,-1,0,-1,-1,-1,450106.0,БАШКОРТОСТАН РЕСП,1,1,0,1,0
0,0x8A23C4642D8E9E4A8CE407D7845F7720,0xBAC7AB96B68AD04D91ABF1A290918783,2,1,2017,2017Q4,1,54,6779,4728,30,122558.83,2571.82,8973.41,2004-12-31,2017-12-11,9927.49,1119.14,85683.46,156,2571.82,8973.41,3,12,36875.36,-0.0,-0.0,0.0,0.0,-1,0,-1,-1,-1,398036.0,ЛИПЕЦКАЯ ОБЛ,1,1,0,1,0
0,0x413A8B07A620294485DDC242F76C9344,0xD36D00A65D51CB479A84C8DB82B160FA,1,2,2011,2011Q1,1,58,1233,1217,33,77173.89,7166.67,27890.03,2007-11-15,2011-03-16,1848.78,2714.63,71972.35,39,7166.66,24095.12,3,12,5201.52,-0.0,3794.91,0.0,0.0,-1,0,-1,-1,-1,629830.0,ЯМАЛО-НЕНЕЦКИЙ АО,1,1,0,1,0
0,0xF656EF7DDF14344CBDD20DD5AEE7C4E5,0xEE6D53B75DB99045A0EB1F18DE6ECE39,1,1,2015,2015Q3,-1,55,444,429,29,15170.46,1935.77,15271.77,2014-07-14,2015-09-16,1513.0,3291.8,15074.79,13,1935.77,14270.73,2,11,95.66,-0.0,1001.04,0.0,0.0,-1,0,1,-1,-1,629830.0,ЯМАЛО-НЕНЕЦКИЙ АО,1,1,0,0,0
2,0x5BF4871F3B605940BF10FB78DB8D8F38,0xAB3B92B38CEA6B479A7E3A4C9E224620,2,1,2015,2015Q2,1,31,2971,2948,34,17958.26,487.8,2389.33,2007-05-13,2015-06-08,8.13,162.6,15130.08,93,487.8,1951.22,3,12,2828.17,-0.0,438.11,0.1,0.1,-1,-1,-1,-1,-1,16260.0,ВОЛОГОДСКАЯ ОБЛ,1,1,0,0,0
1,0xDBCBF4DC44881A4D8BC05F3F8BFB5189,0x03089A7E106D0D4990C1FD714B8C6969,2,2,2011,2011Q2,1,27,198,183,30,552.28,236.59,981.56,2010-12-15,2011-06-16,78.86,78.86,552.03,8,236.58,946.34,4,13,0.24,-0.0,35.22,0.0,0.0,0,0,-1,-1,-1,456072.0,ЧЕЛЯБИНСКАЯ ОБЛ,-1,-1,0,0,0
1,0xA2C0DF333663FB45A6A9E28FD69A44A7,0x3A0940C4E6FDEE47BAC77CC39292AA82,2,2,2006,2006Q2,1,43,1821,158,33,14943.08,666.54,16298.56,2006-01-01,2006-06-08,13617.97,162.6,14593.58,8,487.8,15569.19,3,14,349.49,178.73,729.36,0.0,0.0,0,0,-1,-1,-1,603159.0,НИЖЕГОРОДСКАЯ ОБЛ,1,-1,0,0,0
2,0x4BD67EEAFF77FF4D9487F8BEE8BA7227,0x14196279A95DC74186634B9AD2F6DB52,1,2,2009,2009Q4,1,25,1628,893,568,6314.72,242.87,242.87,2005-12-31,,658.53,162.6,5373.98,30,-0.0,-0.0,0,0,920.15,242.87,242.87,4.0,4.0,-1,-1,-1,-1,-1,162702.0,ВОЛОГОДСКАЯ ОБЛ,-1,1,0,0,0
0,0xDE9C2B593F766C4BA9AD10B50CEE82A1,0xD2169E3AD2081E48A51B987840A51CDB,1,1,2022,2022Q3,1,47,4279,4267,27,1800919.92,55524.07,204219.25,2011-01-12,2022-09-18,2786.17,12415.58,1400622.05,152,55524.06,204219.24,4,13,400297.86,-0.0,-0.0,0.0,0.0,-1,0,1,-1,-1,665832.0,ИРКУТСКАЯ ОБЛ,1,1,0,1,0
2,0x36D7873374F8EF4B9992E46AD2CA438C,0x06B8AE5D9CDB8149B90237DDA02672B4,1,2,2007,2007Q4,1,31,1616,0,731,3080.98,118.5,118.5,2005-12-31,,1578.23,1578.23,1578.23,1,-0.0,-0.0,0,0,529.3,118.49,118.49,4.0,4.0,-1,-1,-1,-1,-1,162612.0,ВОЛОГОДСКАЯ ОБЛ,1,1,0,0,0
0,0x52D15819A3A76749A28FFCE11CAC7EC7,0x456460E6AE2AD24C9965F6DD1BFF0F40,2,1,2007,2007Q2,1,33,2943,892,32,25038.37,1204.22,4190.57,2004-12-31,2007-06-11,9626.41,744.8,17555.36,30,1204.22,4190.56,3,11,7483.0,-0.0,-0.0,0.0,0.0,-1,0,-1,-1,-1,398024.0,ЛИПЕЦКАЯ ОБЛ,1,1,0,1,0
0,0x96D65D33AF424841844047C81340933C,0xC909B0233D1680418F51EC6C6A78022F,3,2,2017,2017Q3,1,57,2282,2225,30,45973.69,2407.88,8525.76,2011-08-08,2017-09-10,562.14,796.0,40718.4,72,2407.87,8525.75,3,12,5255.28,-0.0,-0.0,0.0,0.0,-1,0,-1,-1,-1,398024.0,ЛИПЕЦКАЯ ОБЛ,1,1,0,1,0
2,0x12428DF10AD2FA4C87D58BCB129F8229,0xD4B2B35E64A82A4D8F31BB7F59FC38C7,1,1,2012,2012Q2,1,40,3687,2320,28,42022.77,487.8,3800.16,2005-12-31,2012-05-08,10000.0,243.9,28536.58,76,487.8,1219.51,2,5,8983.36,-0.0,2580.65,4.0,4.0,-1,-1,-1,-1,-1,162690.0,ВОЛОГОДСКАЯ ОБЛ,-1,1,0,0,0
0,0xEAB12A86D0D0BD4DAAF3BFA200C0984B,0x0097B39ACA692B47901EE986CA14D5E8,1,3,2018,2018Q4,1,41,1204,1186,28,298535.72,46022.72,124672.26,2015-09-14,2018-12-13,1043.0,7162.91,268131.37,43,25536.35,104185.9,3,13,30404.32,20486.35,20486.35,0.0,0.0,-1,0,1,-1,-1,628303.0,ХАНТЫ-МАНСИЙСКИЙ АВТОНОМНЫЙ ОКРУГ - ЮГРА АО,1,1,0,1,0
0,0xD080C4231A7BB04D821375C279B85B1E,0x94E87C78A97EBC478F4C7CC5F908C756,1,3,2016,2016Q4,1,32,474,456,23,39954.46,11546.28,33289.69,2015-09-14,2016-12-13,1420.69,199.11,38160.83,16,9841.83,31585.24,3,12,1793.61,1704.44,1704.44,0.0,0.0,-1,0,-1,-1,-1,628401.0,ХАНТЫ-МАНСИЙСКИЙ АВТОНОМНЫЙ ОКРУГ - ЮГРА АО,1,1,0,0,0
1,0xF7C3ABC2295CC140A3B7EA53CB9B39DF,0xBB31CAEA5AF97C418942F2B68341D992,1,2,1999,1999Q1,-1,41,611,0,611,59.89,13.57,26.02,1997-07-29,,40.65,0.04,40.65,1,-0.0,-0.0,0,0,19.23,13.57,26.02,7.5,7.5,0,0,-1,-1,-1,249130.0,КАЛУЖСКАЯ ОБЛ,-1,-1,0,0,0
1,0x8E93810E0FF1594D979109FCDC8714F2,0xD0A0F128094EEA4686B35F70B152B42B,1,2,2010,2010Q1,-1,16,4607,0,4607,225.11,13.93,13.93,1997-08-19,,40.65,0.04,40.65,1,-0.0,-0.0,0,0,184.45,13.93,13.93,7.5,7.5,0,0,-1,-1,-1,393131.0,ТАМБОВСКАЯ ОБЛ,-1,-1,0,0,0
0,0xC4F4CFC215A6034CAB51735E7B2F7D00,0x53362B41383DF4449C93017F3E51A4D0,1,2,2009,2009Q2,-1,24,50,29,0,418.89,418.89,3389.78,2009-05-11,2009-06-09,113.68,675.96,418.88,2,418.88,3315.75,2,8,-0.0,-0.0,74.02,0.0,0.0,-1,0,-1,-1,-1,399850.0,ЛИПЕЦКАЯ ОБЛ,1,1,0,0,0
0,0xECEC62ADB804DB4B81537142A36D2985,0xA62B005056964A2C11EDCEF6A4224BDE,2,1,2022,2022Q1,-1,33,2,0,0,81.3,81.3,9129.19,2022-03-29,2022-03-29,81.3,837.7,81.3,1,81.3,9129.18,1,9,-0.0,-0.0,-0.0,0.0,0.0,-1,0,-1,-1,-1,309502.0,БЕЛГОРОДСКАЯ ОБЛ,1,-1,0,1,0
2,0x52CD059C95351648B01C6147758ECF5F,0xF5CDEA9043E14941A6B09FD8DF0D1587,1,3,2018,2018Q1,1,38,2847,2823,64,16697.47,650.41,2130.91,2010-06-14,2018-03-07,162.6,162.6,15121.95,91,650.4,2113.82,3,12,1575.52,-0.0,17.09,0.1,0.1,-1,-1,-1,-1,-1,162600.0,ВОЛОГОДСКАЯ ОБЛ,1,1,0,1,0
1,0xA5148268F848FF4EA3354C3C4516CC3F,0x32A4DF87A0A5EC47B67DE2D185343B77,2,2,2007,2007Q4,1,49,1668,0,730,1771.06,24.2,84.33,2006-01-01,,1606.41,1606.41,1606.41,2,-0.0,-0.0,0,0,164.64,24.2,84.32,3.0,3.0,0,0,-1,-1,-1,603115.0,НИЖЕГОРОДСКАЯ ОБЛ,1,-1,0,0,0
2,0xD7F40BDA0E6B2E4BBEC9024D291CCE4E,0xD911378B7714F54D91E0E3386F8E3BCD,1,1,2005,2005Q4,-1,45,1222,0,0,25190.9,-0.0,-0.0,2005-12-31,2005-12-31,17852.03,406.5,17852.03,1,17852.03,17852.03,1,1,-0.0,-0.0,-0.0,0.1,0.1,-1,-1,-1,-1,1,162622.0,ВОЛОГОДСКАЯ ОБЛ,1,1,0,1,0
1,0xCA5DEC271A37FC4687ACACC40D15178D,0x5CB73E8CDE81634F999715C4F880F63D,2,2,2013,2013Q1,1,22,120,89,28,315.76,236.59,324.99,2012-12-13,2013-03-12,78.86,78.86,315.44,4,236.58,315.44,3,4,0.3,-0.0,9.54,0.0,0.0,0,0,-1,-1,-1,623022.0,СВЕРДЛОВСКАЯ ОБЛ,-1,-1,0,0,0
